Sale ID,Product Name,Category,Price,Quantity,Customer Age,Customer Gender,Discount,Payment Method,Region,Sale Date,Total Sales
280,Smartphone,Electronics,648.73,2,29,Female,0.17,Bank Transfer,Asia,2023-09-08,1076.89
281,Smartphone,Electronics,1036.31,9,52,Female,0.14,Debit Card,South America,2023-11-25,8021.04
282,Laptop,Electronics,1108.04,7,19,Male,0.23,PayPal,Africa,2023-03-05,5972.34
283,Laptop,Electronics,909.57,4,29,Male,0.1,Credit Card,Asia,2023-01-13,3274.45
284,Laptop,Electronics,608.49,2,50,Male,0.1,Bank Transfer,Asia,2023-07-04,1095.28
285,Headphones,Accessories,1457.28,7,26,Female,0.16,Credit Card,Asia,2024-04-18,8568.81
286,Smartphone,Electronics,180.56,3,65,Female,0.16,Bank Transfer,North America,2025-01-28,455.01
287,Laptop,Electronics,369.44,10,43,Male,0.21,PayPal,South America,2024-11-17,2918.58
288,Smartwatch,Electronics,340.55,1,41,Male,0.28,Credit Card,North America,2023-06-20,245.2
289,Headphones,Accessories,124.57,10,59,Male,0.04,Debit Card,South America,2024-01-14,1195.87
290,Smartwatch,Electronics,89.69,3,45,Female,0.09,Debit Card,South America,2024-12-18,244.85
291,Headphones,Accessories,201.83,5,38,Male,0.21,PayPal,Asia,2023-03-07,797.23
292,Headphones,Accessories,218.07,10,36,Female,0.23,Bank Transfer,Africa,2024-05-09,1679.14
293,Headphones,Accessories,648.63,2,25,Male,0.02,PayPal,Europe,2023-02-27,1271.31
294,Laptop,Electronics,1408.44,6,52,Female,0.06,Credit Card,South America,2023-03-29,7943.6
295,Headphones,Accessories,201.29,1,37,Female,0.1,Credit Card,North America,2024-03-10,181.16
296,Smartwatch,Electronics,946.07,9,19,Male,0.13,Debit Card,Europe,2023-05-24,7407.73
297,Laptop,Electronics,189.37,4,22,Male,0.23,PayPal,Africa,2024-12-10,583.26
298,Smartphone,Electronics,1126.74,3,51,Male,0.09,Credit Card,North America,2025-02-03,3076.0
299,Headphones,Accessories,1426.98,8,53,Male,0.2,PayPal,Asia,2024-03-27,9132.67
300,Tablet,Electronics,590.99,6,49,Male,0.07,Debit Card,North America,2023-06-30,3297.72
301,Smartphone,Electronics,258.4,6,25,Male,0.16,Debit Card,North America,2023-04-04,1302.34
302,Smartwatch,Electronics,524.72,8,39,Female,0.1,PayPal,Europe,2024-07-13,3777.98
303,Laptop,Electronics,318.09,8,62,Female,0.24,PayPal,South America,2023-02-19,1933.99
304,Smartphone,Electronics,845.36,4,41,Female,0.15,Credit Card,South America,2024-12-28,2874.22
305,Smartphone,Electronics,60.33,6,57,Female,0.2,Debit Card,Europe,2023-10-08,289.58
306,Headphones,Accessories,1039.51,1,33,Male,0.03,Bank Transfer,Africa,2025-02-01,1008.32
307,Laptop,Electronics,721.9,10,47,Male,0.04,Credit Card,Asia,2024-05-04,6930.24
308,Laptop,Electronics,858.26,5,25,Female,0.05,Debit Card,Africa,2024-06-04,4076.74
309,Headphones,Accessories,572.43,9,18,Male,0.01,Bank Transfer,North America,2024-11-09,5100.35
310,Laptop,Electronics,230.06,10,20,Female,0.27,PayPal,Europe,2023-03-22,1679.44
311,Tablet,Electronics,899.53,6,28,Female,0.14,Credit Card,Africa,2023-10-09,4641.57
312,Smartwatch,Electronics,367.27,6,56,Male,0.29,Debit Card,South America,2024-12-10,1564.57
313,Tablet,Electronics,321.54,6,20,Female,0.16,Credit Card,North America,2024-08-11,1620.56
314,Smartphone,Electronics,1104.81,3,55,Male,0.15,Debit Card,Asia,2023-10-08,2817.27
315,Laptop,Electronics,332.26,2,30,Male,0.28,Debit Card,North America,2023-01-27,478.45
316,Smartwatch,Electronics,463.0,7,64,Female,0.27,Debit Card,Europe,2024-03-04,2365.93
317,Headphones,Accessories,1123.04,4,64,Male,0.09,PayPal,Africa,2024-12-10,4087.87
318,Laptop,Electronics,744.92,7,25,Male,0.29,Bank Transfer,Europe,2023-06-04,3702.25
319,Tablet,Electronics,914.59,1,48,Female,0.1,PayPal,Asia,2024-11-07,823.13
320,Tablet,Electronics,522.66,5,35,Female,0.19,PayPal,North America,2024-09-27,2116.77
321,Headphones,Accessories,302.53,9,50,Male,0.13,Bank Transfer,North America,2023-01-21,2368.81
322,Laptop,Electronics,797.5,1,36,Male,0.1,Bank Transfer,Asia,2024-01-17,717.75
323,Tablet,Electronics,509.64,10,46,Female,0.01,Debit Card,North America,2023-07-09,5045.44
324,Tablet,Electronics,676.55,8,19,Female,0.01,Credit Card,Asia,2024-11-25,5358.28
325,Laptop,Electronics,1064.87,4,60,Male,0.17,Credit Card,North America,2024-05-18,3535.37
326,Smartphone,Electronics,1435.65,4,25,Female,0.3,PayPal,Europe,2023-07-09,4019.82
327,Tablet,Electronics,840.92,6,24,Male,0.24,Bank Transfer,Africa,2024-05-05,3834.6
328,Tablet,Electronics,326.23,3,21,Female,0.19,Credit Card,North America,2023-03-30,792.74
329,Smartphone,Electronics,355.84,1,20,Female,0.19,Debit Card,Asia,2024-10-10,288.23
330,Headphones,Accessories,694.91,1,60,Female,0.09,Credit Card,Asia,2023-01-08,632.37
331,Smartwatch,Electronics,708.83,6,41,Male,0.26,Bank Transfer,North America,2023-08-18,3147.21
332,Tablet,Electronics,225.57,4,27,Male,0.01,Debit Card,South America,2024-11-23,893.26
333,Smartwatch,Electronics,1401.71,5,42,Female,0.05,PayPal,South America,2024-05-20,6658.12
334,Headphones,Accessories,1440.32,1,36,Male,0.14,Bank Transfer,South America,2024-02-07,1238.68
335,Smartphone,Electronics,1440.37,8,47,Female,0.05,PayPal,North America,2024-08-22,10946.81
336,Tablet,Electronics,512.31,8,47,Female,0.14,Credit Card,South America,2023-09-24,3524.69
337,Headphones,Accessories,252.08,3,23,Male,0.0,Credit Card,Africa,2024-07-22,756.24
338,Smartphone,Electronics,1182.14,4,21,Male,0.03,Credit Card,Europe,2024-07-15,4586.7
339,Smartphone,Electronics,733.51,4,30,Female,0.26,PayPal,North America,2024-01-06,2171.19
340,Tablet,Electronics,882.6,10,25,Male,0.02,Debit Card,North America,2023-09-08,8649.48
341,Tablet,Electronics,1116.59,6,52,Female,0.05,PayPal,Asia,2024-05-21,6364.56
342,Smartwatch,Electronics,623.6,8,32,Female,0.06,Debit Card,South America,2023-09-15,4689.47
343,Tablet,Electronics,1165.84,6,32,Male,0.09,PayPal,South America,2024-04-06,6365.49
344,Smartphone,Electronics,523.33,2,55,Male,0.02,Debit Card,Asia,2023-12-11,1025.73
345,Laptop,Electronics,1384.9,3,27,Male,0.29,Credit Card,Asia,2024-10-19,2949.84
346,Laptop,Electronics,1044.99,4,37,Female,0.25,Credit Card,South America,2023-09-15,3134.97
347,Smartphone,Electronics,512.93,3,53,Male,0.04,PayPal,Europe,2025-02-04,1477.24
348,Smartphone,Electronics,1302.89,8,39,Male,0.27,Debit Card,North America,2025-02-04,7608.88
349,Laptop,Electronics,436.33,6,56,Female,0.16,Debit Card,Europe,2024-02-02,2199.1
350,Smartwatch,Electronics,343.19,7,58,Female,0.15,Bank Transfer,Europe,2024-03-11,2041.98
351,Tablet,Electronics,513.02,10,23,Male,0.25,Debit Card,Africa,2023-01-29,3847.65
352,Smartwatch,Electronics,326.04,5,21,Male,0.25,Credit Card,Asia,2024-02-25,1222.65
353,Laptop,Electronics,316.2,5,45,Female,0.22,Debit Card,Europe,2024-03-06,1233.18
354,Laptop,Electronics,967.0,10,24,Female,0.08,Debit Card,Europe,2023-06-28,8896.4
355,Tablet,Electronics,806.14,1,20,Female,0.16,PayPal,South America,2024-02-11,677.16
356,Tablet,Electronics,968.66,6,52,Female,0.23,Bank Transfer,Europe,2023-06-28,4475.21
357,Headphones,Accessories,573.88,2,40,Female,0.26,Debit Card,Asia,2023-12-23,849.34
358,Tablet,Electronics,744.89,1,52,Male,0.1,Debit Card,Asia,2023-03-14,670.4
359,Smartwatch,Electronics,488.12,9,62,Male,0.08,Bank Transfer,South America,2023-06-05,4041.63
360,Headphones,Accessories,690.85,10,20,Male,0.15,Credit Card,Africa,2024-02-02,5872.22
361,Smartwatch,Electronics,1253.04,5,36,Female,0.22,Debit Card,Africa,2023-03-15,4886.86
362,Tablet,Electronics,155.49,10,39,Female,0.26,Bank Transfer,Asia,2023-07-26,1150.63
363,Laptop,Electronics,703.37,7,23,Male,0.22,Credit Card,North America,2024-05-22,3840.4
364,Headphones,Accessories,1188.68,4,34,Female,0.16,Bank Transfer,Europe,2025-01-09,3993.96
365,Headphones,Accessories,1251.66,9,39,Male,0.22,Debit Card,South America,2023-09-14,8786.65
366,Tablet,Electronics,1178.0,3,62,Male,0.08,PayPal,South America,2023-06-27,3251.28
367,Headphones,Accessories,1451.97,6,38,Female,0.23,Debit Card,North America,2023-12-07,6708.1
368,Smartphone,Electronics,157.15,1,25,Male,0.05,PayPal,Africa,2024-05-05,149.29
369,Tablet,Electronics,1011.22,9,27,Male,0.12,PayPal,Europe,2024-03-05,8008.86
370,Laptop,Electronics,109.0,9,31,Female,0.23,PayPal,Africa,2023-08-22,755.37
371,Tablet,Electronics,959.57,10,57,Female,0.17,Bank Transfer,South America,2025-01-07,7964.43
372,Laptop,Electronics,1275.77,2,31,Female,0.2,PayPal,South America,2024-11-05,2041.23
373,Tablet,Electronics,432.45,8,20,Male,0.01,Credit Card,Africa,2024-01-03,3425.0
374,Headphones,Accessories,63.21,5,30,Female,0.3,Bank Transfer,North America,2024-11-30,221.23
375,Tablet,Electronics,144.39,9,27,Male,0.29,Debit Card,South America,2023-02-25,922.65
376,Smartphone,Electronics,364.25,3,49,Female,0.22,Debit Card,South America,2024-07-13,852.35
377,Smartphone,Electronics,1451.92,4,40,Male,0.13,PayPal,Europe,2023-11-19,5052.68
378,Tablet,Electronics,1481.44,3,53,Female,0.15,Debit Card,Asia,2024-08-05,3777.67
379,Headphones,Accessories,496.3,1,31,Female,0.29,Debit Card,Asia,2025-01-17,352.37
380,Tablet,Electronics,120.02,10,60,Female,0.08,Credit Card,Europe,2023-07-25,1104.18
381,Smartwatch,Electronics,926.51,3,65,Female,0.15,Bank Transfer,Europe,2023-04-04,2362.6
382,Laptop,Electronics,768.42,7,18,Male,0.16,Debit Card,North America,2024-03-26,4518.31
383,Smartphone,Electronics,1319.21,2,20,Male,0.18,Credit Card,Asia,2023-01-17,2163.5
384,Laptop,Electronics,151.91,9,26,Female,0.0,Debit Card,Europe,2024-03-20,1367.19
385,Headphones,Accessories,401.24,3,51,Male,0.11,PayPal,North America,2025-01-10,1071.31
386,Tablet,Electronics,370.32,5,61,Female,0.17,Bank Transfer,Europe,2024-07-11,1536.83
387,Headphones,Accessories,669.07,8,43,Male,0.16,Bank Transfer,North America,2024-10-31,4496.15
388,Laptop,Electronics,618.89,8,21,Female,0.19,Credit Card,Asia,2023-01-21,4010.41
389,Tablet,Electronics,1475.73,3,23,Female,0.23,Debit Card,Africa,2023-03-21,3408.94
390,Headphones,Accessories,1414.13,4,48,Male,0.26,Debit Card,South America,2024-07-05,4185.82
391,Smartphone,Electronics,729.26,10,57,Male,0.2,Credit Card,Asia,2023-12-26,5834.08
392,Smartphone,Electronics,637.07,4,22,Female,0.02,PayPal,North America,2024-01-14,2497.31
393,Tablet,Electronics,887.07,10,29,Female,0.11,Bank Transfer,Asia,2023-12-15,7894.92
394,Headphones,Accessories,138.5,7,23,Male,0.28,Credit Card,South America,2024-06-26,698.04
395,Tablet,Electronics,1449.89,6,63,Male,0.25,PayPal,Europe,2023-12-26,6524.51
396,Smartphone,Electronics,1391.1,9,24,Female,0.25,PayPal,Africa,2023-12-30,9389.92
397,Smartphone,Electronics,210.09,3,35,Female,0.1,Bank Transfer,Asia,2024-09-03,567.24
398,Smartphone,Electronics,608.42,1,18,Male,0.25,PayPal,Asia,2024-02-02,456.31
399,Tablet,Electronics,349.28,5,24,Female,0.15,Bank Transfer,South America,2024-03-18,1484.44
400,Laptop,Electronics,607.17,2,53,Male,0.07,Credit Card,Asia,2023-03-23,1129.34
401,Smartwatch,Electronics,70.41,4,43,Male,0.15,Debit Card,North America,2024-04-07,239.39
402,Headphones,Accessories,1057.07,7,47,Male,0.24,PayPal,North America,2024-05-15,5623.61
403,Tablet,Electronics,1398.0,2,28,Male,0.13,Bank Transfer,Asia,2024-06-03,2432.52
404,Smartphone,Electronics,1389.82,5,37,Female,0.13,Credit Card,North America,2025-02-02,6045.72
405,Headphones,Accessories,869.34,10,46,Male,0.28,Debit Card,Asia,2024-09-26,6259.25
406,Laptop,Electronics,365.65,7,61,Female,0.06,PayPal,South America,2024-03-21,2405.98
407,Laptop,Electronics,932.54,10,30,Male,0.06,Credit Card,North America,2023-07-30,8765.88
408,Smartwatch,Electronics,175.63,5,62,Female,0.11,Credit Card,South America,2024-04-22,781.55
409,Smartwatch,Electronics,163.08,6,58,Male,0.01,Bank Transfer,Africa,2023-06-02,968.7
410,Smartwatch,Electronics,1017.53,1,65,Female,0.11,PayPal,South America,2024-03-17,905.6
411,Tablet,Electronics,751.12,5,49,Male,0.27,Debit Card,Asia,2023-09-22,2741.59
412,Laptop,Electronics,450.94,10,53,Male,0.24,Debit Card,Africa,2024-05-07,3427.14
413,Laptop,Electronics,982.14,8,43,Male,0.23,Debit Card,Africa,2024-04-27,6049.98
414,Laptop,Electronics,496.48,10,58,Female,0.14,PayPal,South America,2023-05-27,4269.73
415,Tablet,Electronics,579.72,10,61,Male,0.16,PayPal,Asia,2024-11-13,4869.65
416,Smartwatch,Electronics,719.72,7,31,Female,0.1,PayPal,Europe,2024-08-29,4534.24
417,Headphones,Accessories,148.83,3,18,Female,0.02,PayPal,Asia,2024-05-21,437.56
418,Headphones,Accessories,573.0,8,53,Male,0.18,Credit Card,Asia,2024-12-13,3758.88
419,Smartwatch,Electronics,843.85,2,38,Male,0.27,Bank Transfer,Asia,2024-09-21,1232.02
420,Tablet,Electronics,817.07,4,53,Male,0.28,PayPal,South America,2023-07-23,2353.16
421,Headphones,Accessories,1275.03,6,29,Female,0.22,Debit Card,North America,2024-01-23,5967.14
422,Smartwatch,Electronics,1489.83,4,34,Female,0.05,Debit Card,Africa,2023-04-06,5661.35
423,Tablet,Electronics,651.84,8,43,Female,0.17,Debit Card,Africa,2023-10-08,4328.22
424,Headphones,Accessories,507.57,10,23,Female,0.1,Debit Card,Asia,2024-10-23,4568.13
425,Laptop,Electronics,230.13,4,29,Male,0.2,Debit Card,Asia,2024-11-07,736.42
426,Smartwatch,Electronics,266.89,3,56,Male,0.15,Credit Card,Europe,2024-07-06,680.57
427,Headphones,Accessories,1189.66,5,36,Male,0.13,Bank Transfer,North America,2024-02-23,5175.02
428,Smartphone,Electronics,107.0,5,40,Female,0.12,Credit Card,Africa,2024-04-22,470.8
429,Laptop,Electronics,440.99,1,51,Male,0.15,Credit Card,Asia,2023-06-07,374.84
430,Tablet,Electronics,1123.68,3,65,Male,0.1,Bank Transfer,North America,2024-09-18,3033.94
431,Smartwatch,Electronics,1338.44,10,28,Male,0.02,Bank Transfer,Europe,2024-02-27,13116.71
432,Laptop,Electronics,1056.88,10,39,Male,0.07,Bank Transfer,South America,2024-08-05,9828.98
433,Headphones,Accessories,418.5,3,37,Male,0.24,Debit Card,Africa,2023-09-25,954.18
434,Smartphone,Electronics,720.32,8,46,Female,0.19,PayPal,Africa,2024-11-22,4667.67
435,Smartphone,Electronics,1290.25,4,19,Male,0.2,Bank Transfer,Europe,2023-02-16,4128.8
436,Smartphone,Electronics,649.22,1,51,Female,0.22,Credit Card,Asia,2023-07-27,506.39
437,Smartphone,Electronics,157.18,1,26,Female,0.28,Credit Card,Europe,2023-09-14,113.17
438,Smartwatch,Electronics,1263.38,6,23,Male,0.02,PayPal,Africa,2024-01-17,7428.67
439,Tablet,Electronics,413.43,4,55,Male,0.24,Debit Card,Africa,2024-02-28,1256.83
440,Laptop,Electronics,366.58,7,55,Male,0.06,PayPal,Europe,2023-07-15,2412.1
441,Smartphone,Electronics,1073.13,4,38,Male,0.19,PayPal,South America,2023-08-22,3476.94
442,Headphones,Accessories,842.93,9,63,Female,0.19,PayPal,South America,2024-06-30,6144.96
443,Headphones,Accessories,393.87,2,25,Female,0.04,PayPal,Europe,2023-04-25,756.23
444,Headphones,Accessories,985.56,4,44,Male,0.04,Bank Transfer,Europe,2023-02-12,3784.55
445,Laptop,Electronics,1496.55,5,51,Female,0.28,Bank Transfer,Africa,2023-12-29,5387.58
446,Smartwatch,Electronics,84.63,5,58,Male,0.01,PayPal,North America,2024-05-18,418.92
447,Laptop,Electronics,202.05,3,33,Male,0.06,Bank Transfer,North America,2023-08-22,569.78
448,Tablet,Electronics,210.5,7,43,Male,0.23,Debit Card,South America,2023-05-27,1134.6
449,Tablet,Electronics,638.68,4,63,Female,0.03,Bank Transfer,Europe,2023-06-04,2478.08
450,Smartphone,Electronics,503.85,9,35,Male,0.16,PayPal,South America,2024-04-26,3809.11
451,Smartwatch,Electronics,1013.49,4,49,Male,0.12,Bank Transfer,Europe,2023-12-07,3567.48
452,Smartphone,Electronics,941.7,4,61,Female,0.17,Debit Card,Africa,2023-08-19,3126.44
453,Smartphone,Electronics,824.61,5,23,Male,0.1,Bank Transfer,North America,2024-04-24,3710.75
454,Tablet,Electronics,360.2,1,34,Male,0.27,Credit Card,Asia,2024-01-21,262.95
455,Smartwatch,Electronics,1482.61,2,50,Male,0.24,Bank Transfer,North America,2023-03-19,2253.57
456,Smartwatch,Electronics,1476.08,2,36,Female,0.07,Bank Transfer,North America,2024-10-30,2745.51
457,Laptop,Electronics,256.88,4,53,Female,0.23,Credit Card,North America,2023-05-09,791.19
458,Smartwatch,Electronics,264.89,9,59,Female,0.22,Credit Card,Africa,2024-03-05,1859.53
459,Smartwatch,Electronics,540.93,10,34,Female,0.17,Debit Card,Africa,2024-04-24,4489.72
460,Smartphone,Electronics,638.99,9,62,Female,0.13,PayPal,Asia,2023-09-02,5003.29
461,Laptop,Electronics,1441.54,5,59,Female,0.14,PayPal,Asia,2024-03-23,6198.62
462,Headphones,Accessories,1027.14,1,52,Male,0.13,Bank Transfer,Europe,2024-03-24,893.61
463,Smartwatch,Electronics,1071.87,7,43,Female,0.13,Bank Transfer,Asia,2024-08-06,6527.69
464,Laptop,Electronics,577.52,8,45,Male,0.11,Debit Card,Asia,2024-02-28,4111.94
465,Laptop,Electronics,209.11,1,63,Female,0.17,PayPal,North America,2023-04-29,173.56
466,Smartphone,Electronics,176.1,3,64,Female,0.06,Credit Card,South America,2023-12-02,496.6
467,Laptop,Electronics,513.14,9,38,Female,0.19,Debit Card,Africa,2023-03-24,3740.79
468,Headphones,Accessories,591.92,2,35,Male,0.18,PayPal,South America,2023-04-22,970.75
469,Smartwatch,Electronics,430.77,1,48,Male,0.08,Bank Transfer,North America,2024-06-08,396.31
470,Headphones,Accessories,634.21,7,51,Female,0.22,Bank Transfer,North America,2023-07-26,3462.79
471,Smartwatch,Electronics,1110.23,2,61,Female,0.17,Bank Transfer,North America,2024-06-12,1842.98
472,Laptop,Electronics,1383.46,1,24,Female,0.15,PayPal,North America,2024-05-14,1175.94
473,Tablet,Electronics,1000.01,10,46,Female,0.06,Bank Transfer,Europe,2024-11-04,9400.09
474,Smartphone,Electronics,1401.71,3,21,Male,0.07,Bank Transfer,North America,2025-01-07,3910.77
475,Headphones,Accessories,1370.64,7,32,Male,0.16,Bank Transfer,South America,2024-10-29,8059.36
476,Tablet,Electronics,1269.21,3,30,Male,0.04,Credit Card,Asia,2023-03-30,3655.32
477,Smartwatch,Electronics,1437.62,3,38,Female,0.29,PayPal,Africa,2024-10-19,3062.13
478,Laptop,Electronics,1351.74,7,25,Female,0.28,PayPal,Africa,2023-11-07,6812.77
479,Tablet,Electronics,223.09,9,39,Female,0.04,PayPal,North America,2023-07-03,1927.5
480,Tablet,Electronics,1242.47,7,59,Male,0.28,Bank Transfer,Africa,2024-06-13,6262.05
481,Headphones,Accessories,933.43,2,51,Female,0.11,Bank Transfer,Africa,2023-01-23,1661.51
482,Headphones,Accessories,709.44,9,64,Male,0.28,Debit Card,Asia,2024-03-15,4597.17
483,Tablet,Electronics,1087.18,5,30,Male,0.23,Credit Card,North America,2024-07-30,4185.64
484,Smartwatch,Electronics,1365.55,8,43,Female,0.18,Credit Card,Asia,2023-07-30,8958.01
485,Headphones,Accessories,1323.18,9,51,Male,0.05,Bank Transfer,North America,2025-01-20,11313.19
486,Smartphone,Electronics,548.54,10,41,Female,0.01,PayPal,Asia,2023-08-06,5430.55
487,Tablet,Electronics,1070.24,9,52,Male,0.25,PayPal,Asia,2025-02-01,7224.12
488,Laptop,Electronics,1192.08,5,19,Female,0.22,Credit Card,South America,2024-05-29,4649.11
489,Tablet,Electronics,1229.92,5,29,Male,0.0,Bank Transfer,Asia,2023-04-04,6149.6
490,Laptop,Electronics,952.54,6,62,Male,0.26,Debit Card,Europe,2024-08-02,4229.28
491,Smartphone,Electronics,955.0,5,20,Male,0.22,Credit Card,North America,2023-09-23,3724.5
492,Laptop,Electronics,295.72,8,24,Female,0.01,Debit Card,Europe,2024-12-26,2342.1
493,Smartphone,Electronics,747.72,4,25,Female,0.27,PayPal,South America,2024-10-17,2183.34
494,Laptop,Electronics,959.22,10,55,Female,0.08,Credit Card,Europe,2024-12-22,8824.82
495,Headphones,Accessories,1058.86,8,35,Male,0.2,Bank Transfer,North America,2024-03-28,6776.7
496,Smartphone,Electronics,1187.12,8,58,Male,0.19,Debit Card,South America,2023-06-04,7692.54
497,Smartphone,Electronics,829.98,10,53,Female,0.09,PayPal,Asia,2023-06-13,7552.82
498,Tablet,Electronics,431.36,6,62,Female,0.29,Bank Transfer,North America,2023-11-13,1837.59
499,Tablet,Electronics,725.34,9,33,Male,0.16,Bank Transfer,Africa,2023-07-09,5483.57
500,Laptop,Electronics,865.18,8,28,Female,0.29,Debit Card,North America,2023-04-16,4914.22
501,Tablet,Electronics,767.96,7,64,Female,0.04,PayPal,Africa,2023-04-26,5160.69
502,Tablet,Electronics,75.87,3,33,Male,0.12,Bank Transfer,North America,2023-01-24,200.3
503,Tablet,Electronics,1463.38,8,45,Female,0.29,Debit Card,Africa,2024-10-24,8312.0
504,Smartphone,Electronics,994.87,8,39,Male,0.15,Debit Card,Europe,2023-04-23,6765.12
505,Smartwatch,Electronics,1498.2,9,23,Female,0.0,Debit Card,South America,2023-11-23,13483.8
506,Smartwatch,Electronics,1428.66,6,39,Female,0.02,Credit Card,Europe,2024-11-29,8400.52
507,Smartphone,Electronics,349.24,5,63,Female,0.09,PayPal,Africa,2023-01-28,1589.04
508,Tablet,Electronics,251.55,4,58,Female,0.08,Debit Card,North America,2023-03-28,925.7
509,Laptop,Electronics,584.93,4,18,Female,0.2,Credit Card,Africa,2023-07-15,1871.78
510,Laptop,Electronics,331.4,8,50,Male,0.27,PayPal,North America,2023-02-03,1935.38
511,Laptop,Electronics,406.78,4,36,Female,0.03,Bank Transfer,Europe,2023-09-30,1578.31
512,Smartwatch,Electronics,671.31,6,20,Male,0.2,Credit Card,Africa,2023-01-02,3222.29
513,Tablet,Electronics,149.27,8,54,Male,0.07,PayPal,Europe,2024-09-12,1110.57
